A0A6J6G9W7	A0A645BL16	0.429	261	1.593E-78
A0A6J6G9W7	A0A2P2CJE0	0.428	260	2.977E-78
A0A6J6G9W7	A0A644YVS3	0.428	256	6.784E-77
A0A6J6G9W7	A0A381RJX3	0.422	252	2.111E-75
A0A6J6G9W7	A0A381Q4W5	0.417	250	1.007E-74
A0A6J6G9W7	A0A0W8G662	0.416	247	6.560E-74
A0A6J6G9W7	A0A382BJ82	0.416	247	8.965E-74
A0A6J6G9W7	A0A644VAT7	0.414	245	3.127E-73
A0A6J6G9W7	A0A382GPZ3	0.403	240	1.811E-71
A0A6J6G9W7	A0A382FIY4	0.417	227	5.353E-67
A0A6J6G9W7	A0A484H950	0.387	226	9.985E-67
A0A6J6G9W7	A0A380TGZ6	0.391	226	9.985E-67
A0A6J6G9W7	A0A381RMW8	0.386	222	2.253E-65
A0A6J6G9W7	A0A645FCJ9	0.430	212	7.389E-62
A0A6C0C3J4	A0A6C0C3J4	1.000	2279	0.000E+00
A0A6C0C3J4	A0A6C0LR39	0.470	986	2.626E-314
A0A6C0C3J4	A0A6C0KI02	0.469	982	5.955E-313
A0A6C0C3J4	A0A6C0ETN6	0.465	981	1.112E-312
A0A6C0C3J4	A0A6C0E9T3	0.455	956	7.155E-304
A0A6C0C3J4	A0A6C0DLX9	0.452	949	1.964E-301
A0A6C0C3J4	A0A6C0ASE4	0.444	925	1.917E-293
A0A6C0C3J4	A0A6C0JJL0	0.440	925	2.618E-293
A0A6C0C3J4	A0A6C0DRP4	0.441	916	2.489E-290
A0A6C0C3J4	A0A6C0B3Y6	0.434	898	4.173E-284
A0A6C0C3J4	A0A6C0H329	0.437	895	3.693E-283
A0A6C0C3J4	A0A6C0D598	0.434	885	8.885E-280
A0A6C0C3J4	A0A6C0D834	0.429	872	2.573E-275
A0A6C0C3J4	A0A6C0B911	0.421	863	6.157E-272
A0A6C0C3J4	A0A6C0B248	0.425	862	8.405E-272
A0A6C0C3J4	A0A6C0F7I1	0.426	860	3.983E-271
A0A6C0C3J4	A0A6C0HQM4	0.424	859	1.383E-270
A0A6C0C3J4	A0A6C0CK20	0.421	851	5.101E-268
A0A6C0C3J4	A0A6C0LDL2	0.415	844	1.377E-265
A0A6C0C3J4	A0A6C0F3T9	0.419	841	2.262E-264
A0A6C0C3J4	A0A6C0CXA7	0.416	837	5.067E-263
A0A6C0C3J4	A0A6C0DLZ7	0.413	836	6.915E-263
A0A6C0C3J4	A0A6C0EFD9	0.412	836	9.436E-263
A0A6C0C3J4	A0A6C0BC56	0.411	833	8.315E-262
A0A6C0C3J4	A0A6C0ESH1	0.412	827	8.805E-260
A0A6C0C3J4	A0A6C0E7Y7	0.407	824	1.444E-258
A0A6C0C3J4	A0A6C0AR55	0.405	816	3.876E-256
A0A6C0C3J4	A0A6C0I8D9	0.405	815	9.845E-256
A0A6C0C3J4	A0A6C0LKA9	0.396	781	3.878E-244
A0A6C0C3J4	A0A6C0JAK9	0.391	780	1.341E-243
A0A6C0C3J4	A0A6C0AXS7	0.384	763	6.082E-238
A0A6C0C3J4	A0A6C0BXB1	0.382	751	6.635E-234
A0A6C0C3J4	A0A6C0CQ84	0.377	743	6.046E-231
A0A6C0C3J4	A0A6C0H424	0.351	667	2.617E-205
A0A6C0C3J4	A0A6C0C4N0	0.350	665	1.223E-204
A0A6C0C3J4	A0A6C0AUP9	0.335	613	7.257E-187
A0A6C0C3J4	A0A6C0D714	0.333	607	5.336E-185
A0A6C0C3J4	A0A6C0KP26	0.332	604	4.572E-184
A0A6C0C3J4	A0A6C0KWD2	0.361	194	4.120E-51
A0A6C0C3J4	A0A6A7SHL6	0.367	72	6.038E-14
A0A6P2DH92	A0A6P2DH92	1.000	473	2.412E-154
A0A381NR38	A0A381NR38	1.000	660	1.982E-217
A0A381NR38	A0A381Y5A0	0.637	380	1.926E-120
A0A381NR38	A0A382GMT6	0.643	378	9.286E-120
A0A381NR38	A0A381VFE6	0.566	322	3.113E-100
A0A381NR38	A0A382D7U8	0.524	291	1.352E-89
A0A381NR38	A0A6J5ZEX1	0.521	289	6.494E-89
A0A381NR38	A0A382RT59	0.571	276	2.038E-84
A0A381NR38	A0A381SC57	0.463	253	1.605E-76
A0A381NR38	A0A381RW63	0.482	252	3.003E-76
A0A381NR38	A0A381RW23	0.451	244	2.950E-73
A0A381NR38	A0A380TET7	0.432	225	7.182E-67
A0A381NR38	A0A382E8L3	0.421	219	7.805E-65
A0A381NR38	A0A381TYK3	0.449	217	3.722E-64
A0A381NR38	A0A381ZHP8	0.446	217	5.087E-64
A0A381NR38	A0A381TW63	0.416	214	6.190E-63
A0A381NR38	A0A644Z1Q8	0.581	211	7.527E-62
A0A381NR38	A0A0W8F1J4	0.392	188	5.367E-54
A0A381NR38	A0A098EB84	0.389	184	8.833E-53
A0A381NR38	A0A484SGW9	0.363	183	1.646E-52
A0A381NTI0	A0A381NTI0	1.000	925	7.297E-306
A0A381NTI0	A0A644TRA9	0.414	315	3.991E-95
A0A381NTI0	A0A380THX8	0.333	229	4.537E-66
A0A381NTI0	A0A645BGB9	0.364	215	3.902E-61
A0A382YNP5	A0A382YNP5	1.000	408	2.515E-132
A0A382YNP5	A0A382BJP1	0.780	333	2.663E-106
A0A382YNP5	A0A381YCQ9	0.409	144	1.170E-40
A0A382YNP5	A0A644YX24	0.405	142	4.102E-40
A0A382YNP5	A0A6J6FLY4	0.398	142	4.102E-40
A0A382YNP5	A0A6J6BMV8	0.389	138	1.766E-38
A0A382YNP5	A0A645B269	0.395	137	2.416E-38
A0A382YNP5	A0A6J6CM05	0.393	136	4.521E-38
A0A382YNP5	A0A6J6D5R5	0.376	131	3.631E-36
A0A382YNP5	A0A644TR86	0.380	130	6.793E-36
A0A382YNP5	A0A381XUL9	0.378	129	1.271E-35
A0A382YNP5	A0A381SM42	0.378	129	1.271E-35
A0A382YNP5	A0A381RUV8	0.371	128	2.377E-35
A0A382YNP5	A0A6J6AEE3	0.373	128	3.250E-35
A0A382YNP5	A0A381UKZ5	0.375	128	3.250E-35
A0A382YNP5	A0A094PRH3	0.376	128	4.445E-35
A0A382YNP5	A0A6J5ZBM4	0.371	127	6.078E-35
A0A382YNP5	A0A6J6BED1	0.377	126	1.137E-34
A0A382YNP5	A0A644ZDJ2	0.369	126	1.554E-34
A0A382YNP5	A0A6J6F1Z8	0.365	124	5.434E-34
A0A382YNP5	A0A2H9TBZ9	0.368	124	7.430E-34
A0A382YNP5	A0A644WAX3	0.364	124	7.430E-34
A0A382YNP5	A0A381ZVK2	0.380	123	1.389E-33
A0A382YNP5	A0A381NTP3	0.365	123	1.899E-33
A0A382YNP5	A0A2P2C335	0.364	122	3.550E-33
A0A382YNP5	A0A381TAP7	0.364	122	3.550E-33
A0A382YNP5	A0A382WL77	0.366	121	1.240E-32
A0A382YNP5	A0A6J5ZDS3	0.357	121	1.240E-32
A0A382YNP5	A0A6J6ASR3	0.355	119	3.167E-32
A0A382YNP5	A0A2P2C6S4	0.357	119	4.329E-32
A0A382YNP5	A0A381Z5C4	0.353	117	1.511E-31
A0A382YNP5	A0A382BSA6	0.351	117	2.823E-31
A0A382YNP5	A0A381UMH9	0.347	116	3.858E-31
A0A382YNP5	A0A094PXK9	0.345	115	9.846E-31
A0A382YNP5	A0A382TN05	0.348	115	1.346E-30
A0A382YNP5	A0A380TAR9	0.352	114	1.839E-30
A0A382YNP5	A0A381Q0T0	0.343	112	1.197E-29
A0A382YNP5	A0A382JQW3	0.340	111	1.635E-29
A0A382YNP5	A0A381PM74	0.340	110	4.168E-29
A0A382YNP5	A0A645BU40	0.339	110	5.694E-29
A0A382YNP5	A0A382BC58	0.334	109	7.778E-29
A0A382YNP5	A0A644XIS9	0.331	108	2.708E-28
A0A382YNP5	A0A381QJF2	0.373	105	2.399E-27
A0A382YNP5	A0A645G9J6	0.319	102	2.122E-26
A0A382YNP5	A0A381YI49	0.386	101	5.398E-26
A0A382YNP5	A0A381W471	0.394	99	3.490E-25
A0A382YNP5	A0A382X5I9	0.313	89	1.114E-21
A0A382YNP5	A0A383EVV5	0.320	82	1.566E-19
A0A644VRP9	A0A644VRP9	1.000	860	1.340E-284
A0A644VRP9	A0A381QJD9	0.657	554	1.273E-178
A0A644VRP9	A0A380T9A5	0.570	449	2.605E-142
A0A6J6AYP9	A0A6J6AYP9	1.000	2104	0.000E+00
A0A6J6AYP9	A0A645APS7	0.394	323	1.356E-91
A0A6C0D834	A0A6C0D834	1.000	2241	0.000E+00
A0A6C0D834	A0A6C0HQM4	0.687	1577	0.000E+00
A0A6C0D834	A0A6C0B248	0.616	1436	0.000E+00
A0A6C0D834	A0A6C0LDL2	0.614	1264	0.000E+00
A0A6C0D834	A0A6C0BC56	0.605	1262	0.000E+00
A0A6C0D834	A0A6C0AR55	0.585	1219	0.000E+00
A0A6C0D834	A0A6C0ESH1	0.598	1207	0.000E+00
A0A6C0D834	A0A6C0I8D9	0.586	1192	0.000E+00
A0A6C0D834	A0A6C0F7I1	0.582	1169	0.000E+00
A0A6C0D834	A0A6C0ASE4	0.548	1153	0.000E+00
A0A6C0D834	A0A6C0DLZ7	0.570	1152	0.000E+00
A0A6C0D834	A0A6C0E9T3	0.565	1146	0.000E+00
A0A6C0D834	A0A6C0EFD9	0.531	1143	0.000E+00
A0A6C0D834	A0A6C0B3Y6	0.556	1129	0.000E+00
A0A6C0D834	A0A6C0E7Y7	0.532	1128	0.000E+00
A0A6C0D834	A0A6C0DLX9	0.550	1125	0.000E+00
A0A6C0D834	A0A6C0B911	0.563	1121	0.000E+00
A0A6C0D834	A0A6C0LR39	0.530	1109	0.000E+00
A0A6C0D834	A0A6C0KI02	0.534	1105	0.000E+00
A0A6C0D834	A0A6C0ETN6	0.488	1085	0.000E+00
A0A6C0D834	A0A6C0DRP4	0.519	1082	0.000E+00
A0A6C0D834	A0A6C0F3T9	0.535	1077	0.000E+00
A0A6C0D834	A0A6C0H329	0.544	1071	0.000E+00
A0A6C0D834	A0A6C0D598	0.510	1063	0.000E+00
A0A6C0D834	A0A6C0CXA7	0.530	1062	0.000E+00
A0A6C0D834	A0A6C0CK20	0.521	1056	0.000E+00
A0A6C0D834	A0A6C0JJL0	0.471	1042	0.000E+00
A0A6C0D834	A0A6C0AXS7	0.525	1024	0.000E+00
A0A6C0D834	A0A6C0CQ84	0.525	1022	0.000E+00
A0A6C0D834	A0A6C0LKA9	0.506	1010	6.423E-323
A0A6C0D834	A0A6C0BXB1	0.505	994	1.295E-317
A0A6C0D834	A0A6C0C3J4	0.434	899	8.105E-285
A0A6C0D834	A0A6C0JAK9	0.429	847	5.812E-267
A0A6C0D834	A0A6C0C4N0	0.446	842	3.322E-265
A0A6C0D834	A0A6C0H424	0.397	790	2.209E-247
A0A6C0D834	A0A6C0D714	0.420	781	1.502E-244
A0A6C0D834	A0A6C0KP26	0.412	776	1.159E-242
A0A6C0D834	A0A6C0AUP9	0.412	743	1.293E-231
A0A6C0D834	A0A6C0KWD2	0.375	205	1.616E-54
A0A6C0JAK9	A0A6C0JAK9	1.000	2218	0.000E+00
A0A6C0JAK9	A0A6C0CXA7	0.450	898	5.830E-285
A0A6C0JAK9	A0A6C0CK20	0.444	885	2.344E-280
A0A6C0JAK9	A0A6C0BC56	0.435	859	1.471E-271
A0A6C0JAK9	A0A6C0ESH1	0.434	856	1.778E-270
A0A6C0JAK9	A0A6C0D834	0.432	854	8.440E-270
A0A6C0JAK9	A0A6C0LDL2	0.431	853	2.149E-269
A0A6C0JAK9	A0A6C0HQM4	0.431	852	4.006E-269
A0A6C0JAK9	A0A6C0AR55	0.431	848	1.232E-267
A0A6C0JAK9	A0A6C0LR39	0.431	846	5.846E-267
A0A6C0JAK9	A0A6C0KI02	0.431	844	2.032E-266
A0A6C0JAK9	A0A6C0LKA9	0.428	842	9.639E-266
A0A6C0JAK9	A0A6C0DRP4	0.427	840	4.573E-265
A0A6C0JAK9	A0A6C0CQ84	0.426	835	2.618E-263
A0A6C0JAK9	A0A6C0F7I1	0.426	834	4.879E-263
A0A6C0JAK9	A0A6C0DLZ7	0.424	829	2.791E-261
A0A6C0JAK9	A0A6C0EFD9	0.423	827	1.323E-260
A0A6C0JAK9	A0A6C0B3Y6	0.423	825	8.564E-260
A0A6C0JAK9	A0A6C0ASE4	0.420	818	1.699E-257
A0A6C0JAK9	A0A6C0ETN6	0.401	818	2.319E-257
A0A6C0JAK9	A0A6C0E7Y7	0.420	817	3.165E-257
A0A6C0JAK9	A0A6C0I8D9	0.420	814	2.794E-256
A0A6C0JAK9	A0A6C0B911	0.418	813	9.696E-256
A0A6C0JAK9	A0A6C0B248	0.417	811	3.365E-255
A0A6C0JAK9	A0A6C0DLX9	0.415	807	7.549E-254
A0A6C0JAK9	A0A6C0D598	0.414	806	1.919E-253
A0A6C0JAK9	A0A6C0E9T3	0.414	803	1.693E-252
A0A6C0JAK9	A0A6C0AXS7	0.414	803	2.310E-252
A0A6C0JAK9	A0A6C0BXB1	0.413	802	5.873E-252
A0A6C0JAK9	A0A6C0C3J4	0.397	797	1.796E-250
A0A6C0JAK9	A0A6C0H329	0.408	787	7.933E-247
A0A6C0JAK9	A0A6C0F3T9	0.396	761	6.362E-238
A0A6C0JAK9	A0A6C0JJL0	0.368	734	1.265E-228
A0A6C0JAK9	A0A6C0C4N0	0.376	699	8.789E-217
A0A6C0JAK9	A0A6C0H424	0.360	683	2.843E-211
A0A6C0JAK9	A0A6C0D714	0.363	666	1.686E-205
A0A6C0JAK9	A0A6C0KP26	0.362	662	1.997E-204
A0A6C0JAK9	A0A6C0AUP9	0.354	645	2.159E-198
A0A6C0JAK9	A0A6C0KWD2	0.377	210	4.015E-56
A0A2P2C8S3	A0A2P2C8S3	1.000	1654	0.000E+00
A0A2P2C8S3	A0A2P2C682	0.691	1138	0.000E+00
A0A2P2C8S3	A0A6J5YC23	0.486	706	5.807E-224
A0A2P2C8S3	A0A381NGK5	0.485	705	1.483E-223
A0A2P2C8S3	A0A381PNN2	0.466	679	9.810E-215
A0A2P2C8S3	A0A381YU30	0.466	677	6.391E-214
A0A6P2CTI5	A0A6P2CTI5	1.000	359	1.042E-115
A0A094PRH3	A0A094PRH3	1.000	407	5.892E-132
A0A094PRH3	A0A382WL77	0.439	145	4.226E-41
A0A094PRH3	A0A644YX24	0.446	144	1.083E-40
A0A094PRH3	A0A644XIS9	0.412	143	2.777E-40
A0A094PRH3	A0A6J6F1Z8	0.429	143	2.777E-40
A0A094PRH3	A0A382TN05	0.421	141	7.115E-40
A0A094PRH3	A0A6J6BED1	0.422	140	2.495E-39
A0A094PRH3	A0A381SM42	0.413	139	6.391E-39
A0A094PRH3	A0A644TR86	0.422	138	8.745E-39
A0A094PRH3	A0A380TAR9	0.415	138	1.637E-38
A0A094PRH3	A0A2P2C335	0.414	136	7.849E-38
A0A094PRH3	A0A381TAP7	0.414	135	1.469E-37
A0A094PRH3	A0A094PXK9	0.404	133	5.146E-37
A0A094PRH3	A0A382YNP5	0.394	131	3.372E-36
A0A094PRH3	A0A645B269	0.409	130	4.613E-36
A0A094PRH3	A0A6J6ASR3	0.400	130	8.630E-36
A0A094PRH3	A0A6J6AEE3	0.398	129	1.180E-35
A0A094PRH3	A0A644WAX3	0.393	129	1.614E-35
A0A094PRH3	A0A381UKZ5	0.380	128	2.208E-35
A0A094PRH3	A0A2H9TBZ9	0.394	128	4.131E-35
A0A094PRH3	A0A644ZDJ2	0.394	127	5.649E-35
A0A094PRH3	A0A645G9J6	0.377	127	7.726E-35
A0A094PRH3	A0A2P2C6S4	0.381	127	7.726E-35
A0A094PRH3	A0A382BJP1	0.379	126	1.057E-34
A0A094PRH3	A0A6J5ZDS3	0.386	125	2.703E-34
A0A094PRH3	A0A645BU40	0.395	125	2.703E-34
A0A094PRH3	A0A6J6CM05	0.397	125	2.703E-34
A0A094PRH3	A0A381XUL9	0.396	125	3.696E-34
A0A094PRH3	A0A382BSA6	0.393	125	3.696E-34
A0A094PRH3	A0A6J6D5R5	0.396	124	5.054E-34
A0A094PRH3	A0A6J5ZBM4	0.382	122	4.517E-33
A0A094PRH3	A0A381RUV8	0.370	121	6.175E-33
A0A094PRH3	A0A381UMH9	0.367	121	1.154E-32
A0A094PRH3	A0A381NTP3	0.382	119	4.032E-32
A0A094PRH3	A0A484RFP6	0.373	117	1.925E-31
A0A094PRH3	A0A381ZVK2	0.368	116	3.596E-31
A0A094PRH3	A0A381YCQ9	0.368	114	1.715E-30
A0A094PRH3	A0A6J6FLY4	0.353	113	3.203E-30
A0A094PRH3	A0A382BC58	0.350	113	5.981E-30
A0A094PRH3	A0A381PM74	0.368	111	2.085E-29
A0A094PRH3	A0A381Q0T0	0.337	110	5.318E-29
A0A094PRH3	A0A381Z5C4	0.360	109	9.926E-29
A0A094PRH3	A0A382X5I9	0.368	107	4.722E-28
A0A094PRH3	A0A382JQW3	0.344	106	1.643E-27
A0A094PRH3	A0A381YI49	0.405	104	4.186E-27
A0A094PRH3	A0A6J6BMV8	0.307	99	2.397E-25
A0A094PRH3	A0A383EVV5	0.371	97	1.135E-24
A0A094PRH3	A0A381QJF2	0.387	96	3.936E-24
A0A094PRH3	A0A381W471	0.331	94	1.363E-23
A0A094PRH3	A0A382AXX9	0.322	92	6.438E-23
A0A381PNN2	A0A381PNN2	1.000	1698	0.000E+00
A0A381PNN2	A0A6J5YC23	0.743	1157	0.000E+00
A0A381PNN2	A0A381NGK5	0.543	788	3.432E-252
A0A381PNN2	A0A381YU30	0.511	728	1.561E-231
A0A381PNN2	A0A2P2C8S3	0.473	693	1.381E-219
A0A381PNN2	A0A2P2C682	0.454	647	1.014E-203
A0A381PW46	A0A381PW46	1.000	1621	0.000E+00
A0A381PW46	A0A381NFA7	0.450	609	3.803E-191
A0A381PW46	A0A380TFT6	0.361	460	3.843E-140
A0A381PW46	A0A381R9Y2	0.326	383	3.378E-114
A0A381PW46	A0A381SW73	0.333	330	2.597E-96
A0A644W908	A0A644W908	1.000	1594	0.000E+00
A0A644W908	A0A644WQ43	0.400	552	2.930E-171
A0A644W908	A0A381VVK0	0.364	490	5.714E-150
A0A6J6BMV8	A0A6J6BMV8	1.000	424	7.354E-138
A0A6J6BMV8	A0A6J6FLY4	0.702	295	6.129E-93
A0A6J6BMV8	A0A6J6AEE3	0.495	187	1.350E-55
A0A6J6BMV8	A0A6J6BED1	0.479	183	4.291E-54
A0A6J6BMV8	A0A6J6ASR3	0.486	182	8.047E-54
A0A6J6BMV8	A0A094PXK9	0.476	181	2.830E-53
A0A6J6BMV8	A0A6J5ZBM4	0.481	180	5.307E-53
A0A6J6BMV8	A0A6J6F1Z8	0.462	174	5.923E-51
A0A6J6BMV8	A0A6J5ZDS3	0.445	167	1.237E-48
A0A6J6BMV8	A0A382TN05	0.437	159	9.049E-46
A0A6J6BMV8	A0A2P2C335	0.420	156	1.115E-44
A0A6J6BMV8	A0A381Z5C4	0.410	149	3.163E-42
A0A6J6BMV8	A0A2P2C6S4	0.417	148	4.328E-42
A0A6J6BMV8	A0A381XUL9	0.413	148	5.923E-42
A0A6J6BMV8	A0A381NTP3	0.412	147	8.105E-42
A0A6J6BMV8	A0A382YNP5	0.402	144	9.959E-41
A0A6J6BMV8	A0A644TR86	0.399	143	3.490E-40
A0A6J6BMV8	A0A645B269	0.397	142	4.775E-40
A0A6J6BMV8	A0A644XIS9	0.391	140	3.131E-39
A0A6J6BMV8	A0A381UKZ5	0.386	137	3.838E-38
A0A6J6BMV8	A0A382BSA6	0.389	136	5.250E-38
A0A6J6BMV8	A0A381YCQ9	0.386	134	2.513E-37
A0A6J6BMV8	A0A382BJP1	0.375	132	2.249E-36
A0A6J6BMV8	A0A644YX24	0.377	131	4.206E-36
A0A6J6BMV8	A0A381SM42	0.383	131	4.206E-36
A0A6J6BMV8	A0A6J6CM05	0.371	128	2.750E-35
A0A6J6BMV8	A0A382WL77	0.375	128	3.760E-35
A0A6J6BMV8	A0A381ZVK2	0.376	126	2.456E-34
A0A6J6BMV8	A0A645BU40	0.359	124	1.173E-33
A0A6J6BMV8	A0A381RUV8	0.362	123	1.603E-33
A0A6J6BMV8	A0A644WAX3	0.351	122	5.595E-33
A0A6J6BMV8	A0A644ZDJ2	0.350	121	1.045E-32
A0A6J6BMV8	A0A2H9TBZ9	0.350	119	3.647E-32
A0A6J6BMV8	A0A380TAR9	0.359	119	6.811E-32
A0A6J6BMV8	A0A381UMH9	0.353	119	6.811E-32
A0A6J6BMV8	A0A381TAP7	0.340	115	1.545E-30
A0A6J6BMV8	A0A382JQW3	0.349	113	7.351E-30
A0A6J6BMV8	A0A381PM74	0.336	111	2.559E-29
A0A6J6BMV8	A0A381Q0T0	0.334	110	4.773E-29
A0A6J6BMV8	A0A645G9J6	0.327	110	6.519E-29
A0A6J6BMV8	A0A484RFP6	0.341	109	1.216E-28
A0A6J6BMV8	A0A381YI49	0.397	106	1.076E-27
A0A6J6BMV8	A0A6J6D5R5	0.324	106	1.076E-27
A0A6J6BMV8	A0A382AXX9	0.336	105	2.738E-27
A0A6J6BMV8	A0A383EVV5	0.370	104	6.964E-27
A0A6J6BMV8	A0A382X5I9	0.342	104	9.506E-27
A0A6J6BMV8	A0A094PRH3	0.315	104	9.506E-27
A0A6J6BMV8	A0A382J1X9	0.319	101	6.143E-26
A0A6J6BMV8	A0A381QJF2	0.360	100	1.144E-25
A0A6J6BMV8	A0A381W471	0.311	99	3.963E-25
A0A6J6BMV8	A0A382BC58	0.311	99	3.963E-25
A0A6C0F7I1	A0A6C0F7I1	1.000	2401	0.000E+00
A0A6C0F7I1	A0A6C0HQM4	0.609	1221	0.000E+00
A0A6C0F7I1	A0A6C0I8D9	0.594	1213	0.000E+00
A0A6C0F7I1	A0A6C0B248	0.562	1185	0.000E+00
A0A6C0F7I1	A0A6C0ESH1	0.594	1181	0.000E+00
A0A6C0F7I1	A0A6C0AR55	0.577	1175	0.000E+00
A0A6C0F7I1	A0A6C0D834	0.583	1171	0.000E+00
A0A6C0F7I1	A0A6C0BC56	0.581	1161	0.000E+00
A0A6C0F7I1	A0A6C0LDL2	0.582	1151	0.000E+00
A0A6C0F7I1	A0A6C0EFD9	0.556	1123	0.000E+00
A0A6C0F7I1	A0A6C0DLZ7	0.555	1113	0.000E+00
A0A6C0F7I1	A0A6C0E7Y7	0.545	1101	0.000E+00
A0A6C0F7I1	A0A6C0B3Y6	0.552	1080	0.000E+00
A0A6C0F7I1	A0A6C0E9T3	0.545	1077	0.000E+00
A0A6C0F7I1	A0A6C0F3T9	0.530	1075	0.000E+00
A0A6C0F7I1	A0A6C0CXA7	0.540	1074	0.000E+00
A0A6C0F7I1	A0A6C0DLX9	0.537	1070	0.000E+00
A0A6C0F7I1	A0A6C0B911	0.546	1068	0.000E+00
A0A6C0F7I1	A0A6C0CK20	0.547	1066	0.000E+00
A0A6C0F7I1	A0A6C0LR39	0.513	1048	0.000E+00
A0A6C0F7I1	A0A6C0ASE4	0.508	1048	0.000E+00
A0A6C0F7I1	A0A6C0KI02	0.510	1044	0.000E+00
A0A6C0F7I1	A0A6C0H329	0.533	1031	0.000E+00
A0A6C0F7I1	A0A6C0DRP4	0.500	1028	0.000E+00
A0A6C0F7I1	A0A6C0AXS7	0.529	1024	0.000E+00
A0A6C0F7I1	A0A6C0ETN6	0.474	1019	0.000E+00
A0A6C0F7I1	A0A6C0D598	0.480	1013	2.223E-322
A0A6C0F7I1	A0A6C0CQ84	0.517	1008	6.818E-321
A0A6C0F7I1	A0A6C0LKA9	0.504	1008	6.818E-321
A0A6C0F7I1	A0A6C0BXB1	0.502	981	1.104E-311
A0A6C0F7I1	A0A6C0JJL0	0.440	966	2.100E-306
A0A6C0F7I1	A0A6C0C3J4	0.436	889	6.623E-280
A0A6C0F7I1	A0A6C0JAK9	0.427	836	5.832E-262
A0A6C0F7I1	A0A6C0C4N0	0.436	797	1.259E-248
A0A6C0F7I1	A0A6C0H424	0.382	745	6.951E-231
A0A6C0F7I1	A0A6C0D714	0.401	731	3.455E-226
A0A6C0F7I1	A0A6C0KP26	0.394	730	6.407E-226
A0A6C0F7I1	A0A6C0AUP9	0.382	664	1.440E-203
A0A6C0F7I1	A0A6C0KWD2	0.395	207	6.659E-55
A0A1J5SU47	A0A1J5SU47	1.000	862	4.425E-285
A0A1J5SU47	A0A6A7SEA5	0.549	434	4.368E-137
A0A1J5SU47	A0A644TQW4	0.353	243	2.108E-71
A0A1J5SU47	A0A6A7SFJ7	0.304	176	1.569E-48
A0A1J5SU47	A0A382VYR0	0.429	119	7.632E-30
A0A1J5SU47	X1ADV7	0.300	82	7.125E-18
A0A1J5SU47	A0A0F9DRK3	0.547	80	2.958E-17
D9PMD4	D9PMD4	1.000	391	2.898E-126
D9PMD4	X1SXZ0	0.318	99	2.968E-25
D9PMD4	A0A644WB33	0.301	85	1.142E-20
D9PMD4	A0A5J4R5H0	0.370	55	2.675E-10
D9PMD4	K1V2N0	0.384	43	1.520E-06
A0A382VYR0	A0A382VYR0	1.000	321	6.223E-103
A0A382VYR0	A0A6A7SEA5	0.454	130	9.292E-37
A0A382VYR0	A0A1J5SU47	0.434	120	4.562E-33
A0A382VYR0	A0A644TQW4	0.361	91	5.681E-23
A0A382VYR0	A0A6A7SFJ7	0.333	84	1.165E-20
A0A382VYR0	A0A6J7R1C9	0.337	73	5.355E-17
A0A382VYR0	A0A0F9DRK3	0.447	64	6.842E-14
A0A382VYR0	A0A6J6NEE4	0.322	55	1.138E-10
A0A3B0U7R6	A0A3B0U7R6	1.000	901	4.653E-298
A0A3B0U7R6	A0A644WB33	0.563	486	1.927E-154
A0A3B0U7R6	D9PEU5	0.543	477	1.924E-151
A0A3B0U7R6	A0A644X3D0	0.537	471	2.918E-149
A0A3B0U7R6	A0A644YC72	0.517	438	8.118E-138
A0A3B0U7R6	A0A644V8K5	0.491	394	1.036E-122
A0A3B0U7R6	A0A5J4RLZ5	0.457	382	1.241E-118
A0A3B0U7R6	A0A644TZ87	0.459	379	2.075E-117
A0A3B0U7R6	A0A5J4RMY9	0.454	374	6.481E-116
A0A3B0U7R6	A0A5J4SQP5	0.450	374	1.212E-115
A0A3B0U7R6	A0A5J4RD69	0.449	373	2.265E-115
A0A3B0U7R6	A0A644TTV5	0.444	370	2.766E-114
A0A3B0U7R6	A0A5J4RSB5	0.444	367	1.807E-113
A0A3B0U7R6	A0A644YGI6	0.441	367	2.470E-113
A0A3B0U7R6	A0A5J4S2M0	0.448	366	4.617E-113
A0A3B0U7R6	J9D059	0.446	360	6.871E-111
A0A3B0U7R6	A0A644Z1I5	0.447	357	6.129E-110
A0A3B0U7R6	A0A644VAA7	0.442	357	6.129E-110
A0A3B0U7R6	A0A5J4R632	0.449	352	2.607E-108
A0A3B0U7R6	A0A5J4RGF7	0.432	349	4.340E-107
A0A3B0U7R6	A0A5J4ST39	0.429	346	2.829E-106
A0A3B0U7R6	J9GKY5	0.373	343	3.442E-105
A0A3B0U7R6	J9GUP8	0.371	342	1.201E-104
A0A3B0U7R6	J9G945	0.369	339	1.068E-103
A0A3B0U7R6	A0A5J4RAH0	0.423	336	9.505E-103
A0A3B0U7R6	A0A644V8Y5	0.377	298	9.468E-90
A0A3B0U7R6	A0A5J4R5H0	0.480	288	2.262E-86
A0A3B0U7R6	A0A5J4PYV6	0.407	235	2.471E-68
A0A3B0U7R6	K1RQ62	0.515	220	4.110E-63
A0A3B0U7R6	A0A5J4Q1M0	0.411	200	1.907E-56
A0A3B0U7R6	A0A5J4PMB9	0.405	186	1.546E-51
A0A3B0U7R6	A0A5J4Q1Q4	0.412	180	1.487E-49
A0A3B0U7R6	X1H9X9	0.457	176	3.102E-48
A0A3B0U7R6	A0A645G851	0.500	170	2.164E-46
